date,Bx,By,Bz,Mx,My,Mz,dst
19971027 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19971027 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19971027 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19971027 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971028 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19971107 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-77.50
19971107 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.00
19971107 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-96.00
19971107 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-95.50
19971107 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-92.00
19971107 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-83.00
19971107 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-78.00
19971107 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.50
19971107 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19971107 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.00
19971107 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19971107 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.00
19971107 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.50
19971107 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19971110 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.50
19971110 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19971110 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19971110 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.50
19971110 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19971110 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19971122 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19971122 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971122 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.00
19971122 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-70.50
19971122 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.00
19971122 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.00
19971122 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.00
19971122 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-80.50
19971123 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-86.00
19971123 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-89.00
19971123 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.00
19971123 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.50
19971123 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-92.00
19971123 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-91.50
19971123 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.00
19971123 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-94.00
19971123 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-88.50
19971123 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-84.00
19971123 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-81.50
19971123 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-78.50
19971123 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-74.00
19971123 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-70.00
19971123 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.50
19971123 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.00
19971123 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.50
19971123 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.50
19971124 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971124 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19971124 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.50
19971210 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.00
19971210 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971210 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19971211 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19971211 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.00
19971211 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19971211 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19971211 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19971211 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.50
19971211 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.50
19971211 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.00
19971230 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.00
19971230 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-73.00
19971230 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.50
19971230 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-76.00
19971230 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-74.50
19971230 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-69.00
19971230 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.50
19971230 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.50
19971230 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980107 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980107 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.00
19980107 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-74.00
19980107 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-72.50
19980107 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
19980107 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
19980107 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19980107 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.50
19980107 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.50
19980107 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19980130 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19980130 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19980130 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19980217 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980217 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.00
19980217 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.50
19980217 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-84.50
19980217 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-93.50
19980217 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-97.50
19980218 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.00
19980218 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-93.50
19980218 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-89.50
19980218 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-84.50
19980218 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-76.00
19980218 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19980218 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.50
19980218 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19980218 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.00
19980218 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.00
19980310 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-72.50
19980310 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.00
19980311 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-94.00
19980311 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-87.50
19980311 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-85.50
19980311 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-85.00
19980311 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-80.50
19980311 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19980311 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-66.50
19980311 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.50
19980311 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19980311 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19980311 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.00
19980311 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.00
19980311 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.00
19980311 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19980311 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19980311 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.00
19980311 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19980311 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.50
19980311 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.00
19980311 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.50
19980311 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.00
19980312 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.50
19980312 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.50
19980312 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.50
19980312 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.00
19980312 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.00
19980312 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.00
19980312 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19980312 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.50
19980315 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980315 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19980315 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.50
19980315 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980321 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19980321 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-78.00
19980321 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-83.50
19980321 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-73.50
19980321 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19980321 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.00
19980321 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19980321 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.50
19980321 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19980325 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.00
19980325 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.00
19980329 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980329 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19980424 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.50
19980424 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-64.00
19980424 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.50
19980426 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.50
19980426 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.50
19980426 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.50
19980426 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19980426 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.50
19980426 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19980502 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980502 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-64.00
19980502 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-74.00
19980502 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.00
19980502 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-81.50
19980502 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-83.50
19980502 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-79.50
19980502 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-72.50
19980502 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.00
19980502 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19980503 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.00
19980503 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19980503 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19980503 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
